assessment_date	point_code	type	is_present	no_habitat	assessment_source	inaccessible	not_measurable	change_location	db_ref
17346	2334854_1	80	0	NA	field assessment	NA	NA	0	2334854
17346	2334854_2	51	1	0	field assessment	NA	NA	1	2334854
17346	4599942_1	56	0	NA	field assessment	NA	NA	0	4599942
17346	4599942_2	55	1	0	field assessment	NA	NA	1	4599942
17347	1367026_1	82	0	NA	field assessment	NA	NA	0	1367026
17347	1367026_2	82	1	0	field assessment	NA	NA	1	1367026
17347	1404382_1	82	1	0	field assessment	NA	NA	0	1404382
17347	158002_1	24	1	0	field assessment	NA	NA	0	NA
17347	47666_1	39	1	0	field assessment	NA	NA	0	NA
17347	526898_1	26	1	0	field assessment	NA	NA	0	NA
17347	783954_1	50	1	0	field assessment	NA	NA	0	783954
17350	181234_1	39	1	0	field assessment	NA	NA	0	NA
17350	236530_1	38	1	0	field assessment	NA	NA	0	NA
17350	391154_1	38	1	0	field assessment	NA	NA	0	NA
17350	6948370_1	55	1	0	field assessment	NA	NA	0	6948370
17350	91122_1	39	1	0	field assessment	NA	NA	0	NA
17351	1140434_1	80	0	NA	field assessment	NA	NA	0	1140434
17351	1140434_2	80	1	0	field assessment	NA	NA	1	1140434
17351	138226_1	38	0	1	field assessment	NA	NA	0	NA
17351	138226_1	39	0	1	field assessment	NA	NA	0	NA
17351	243698_1	38	1	0	field assessment	NA	NA	0	NA
17351	269298_1	38	1	0	field assessment	NA	NA	0	NA
17352	1786474_1	26	0	1	field assessment	NA	NA	0	NA
17352	1786474_2	26	0	1	field assessment	NA	NA	1	NA
17353	1020370_1	26	0	1	field assessment	NA	NA	0	NA
17353	1250770_1	26	1	0	field assessment	NA	NA	0	NA
17353	1775058_1	26	1	0	field assessment	NA	NA	0	NA
17353	233938_1	39	0	NA	field assessment	NA	NA	0	NA
17353	297234_1	38	0	1	field assessment	NA	NA	0	NA
17353	297234_2	24	1	0	field assessment	NA	NA	1	NA
17353	458194_1	27	1	0	field assessment	NA	NA	0	NA
17353	589698_1	53	0	NA	field assessment	NA	NA	0	589698
17353	589698_1	65	0	NA	field assessment	NA	NA	0	589698
17353	589698_3	53	1	0	field assessment	NA	NA	1	589698
17354	100626_1	39	0	1	field assessment	NA	NA	0	NA
17354	100626_2	38	1	0	field assessment	NA	NA	1	NA
17354	1056722_1	26	0	NA	field assessment	NA	NA	0	NA
17354	170834_1	26	1	0	field assessment	NA	NA	0	NA
17354	1743698_1	26	1	0	field assessment	NA	NA	0	NA
17354	695122_1	26	0	NA	field assessment	NA	NA	0	NA
17354	750646_1	26	0	NA	field assessment	NA	NA	0	NA
17354	934506_1	26	0	1	field assessment	NA	NA	0	NA
17354	934506_2	26	0	NA	field assessment	NA	NA	1	NA
17357	1026898_1	26	0	NA	field assessment	NA	NA	0	NA
17357	1092434_1	26	1	0	field assessment	NA	NA	0	NA
17357	1132201_1	80	0	NA	field assessment	NA	NA	0	1132201
17357	1132201_2	80	1	0	field assessment	NA	NA	1	1132201
17357	1468114_1	82	1	0	field assessment	NA	NA	0	1468114
17357	240466_1	24	1	0	field assessment	NA	NA	0	NA
17357	502610_1	24	1	0	field assessment	NA	NA	0	NA
17357	5624882_1	55	0	NA	field assessment	NA	NA	0	5624882
17357	5624882_2	55	1	0	field assessment	NA	NA	1	5624882
17357	568146_1	26	0	NA	field assessment	NA	NA	0	NA
17357	823129_1	51	1	0	field assessment	NA	NA	0	823129
17357	830290_1	24	1	0	field assessment	NA	NA	0	NA
17359	1036446_1	51	0	NA	field assessment	NA	NA	0	1036446
17359	1036446_1	52	0	NA	field assessment	NA	NA	0	1036446
17359	1036446_2	51	1	0	field assessment	NA	NA	1	1036446
17359	240914_1	26	0	NA	field assessment	NA	NA	0	NA
17360	1284946_1	26	1	0	field assessment	NA	NA	0	NA
17360	1547090_1	26	1	0	field assessment	NA	NA	0	NA
17360	1562998_1	26	0	1	field assessment	NA	NA	0	NA
17360	1628534_1	26	0	1	field assessment	NA	NA	0	NA
17360	275830_1	39	1	0	field assessment	NA	NA	0	NA
17360	764754_1	24	1	0	field assessment	NA	NA	0	NA
17360	961362_1	26	0	1	field assessment	NA	NA	0	NA
17360	961362_2	26	0	NA	field assessment	NA	NA	1	NA
17361	1303926_1	26	1	0	field assessment	NA	NA	0	NA
17361	222194_1	39	1	0	field assessment	NA	NA	0	NA
17361	255826_1	38	0	NA	field assessment	NA	NA	1	NA
17361	255826_1	39	0	NA	field assessment	NA	NA	1	NA
17361	266834_1	39	1	0	field assessment	NA	NA	0	NA
17364	546002_1	24	1	0	field assessment	NA	NA	0	NA
17364	742610_1	26	1	0	field assessment	NA	NA	0	NA
17364	808146_1	26	1	0	field assessment	NA	NA	0	NA
17364	828626_1	26	0	NA	field assessment	NA	NA	0	NA
17364	87250_1	38	1	0	field assessment	NA	NA	1	NA
17366	5630310_1	55	0	NA	field assessment	NA	NA	0	5630310
17366	5630310_2	55	1	0	field assessment	NA	NA	1	5630310
17366	7203174_1	55	1	0	field assessment	NA	NA	0	7203174
17367	1085366_1	26	1	0	field assessment	NA	NA	1	NA
17367	2133926_1	51	0	NA	field assessment	NA	NA	0	2133926
17367	2133926_2	51	1	0	field assessment	NA	NA	1	2133926
17367	2264998_1	51	0	NA	field assessment	NA	NA	0	2264998
17367	2264998_2	51	1	0	field assessment	NA	NA	1	2264998
17367	3734950_1	51	0	NA	field assessment	NA	NA	0	3734950
17367	3734950_2	52	1	0	field assessment	NA	NA	1	3734950
17367	659382_1	26	1	0	field assessment	NA	NA	0	NA
17367	790454_1	24	1	0	field assessment	NA	NA	0	NA
17367	987062_1	24	1	0	field assessment	NA	NA	0	NA
17372	1140086_1	26	1	0	field assessment	NA	NA	0	NA
17372	1172854_1	26	1	0	field assessment	NA	NA	0	NA
17372	159314_1	39	1	0	field assessment	NA	NA	0	NA
17372	1631606_1	26	1	0	field assessment	NA	NA	0	NA
17372	175698_1	39	1	0	field assessment	NA	NA	0	NA
17372	222518_1	80	1	0	field assessment	NA	NA	0	222518
17372	224850_1	39	1	0	field assessment	NA	NA	0	NA
17372	241234_1	39	1	0	field assessment	NA	NA	0	NA
17372	369974_1	80	1	0	field assessment	NA	NA	0	369974
17372	402418_1	38	0	NA	field assessment	NA	NA	0	NA
17372	5253462_1	55	1	0	field assessment	NA	NA	0	5253462
17373	1402230_1	26	0	1	field assessment	NA	NA	0	NA
17373	1402230_2	26	1	0	field assessment	NA	NA	1	NA
17373	1500534_1	26	1	0	field assessment	NA	NA	0	NA
17373	1566070_1	26	1	0	field assessment	NA	NA	0	NA
17373	241650_1	39	1	0	field assessment	NA	NA	0	NA
17373	94194_1	39	0	NA	field assessment	NA	NA	0	NA
17374	120530_1	39	1	0	field assessment	NA	NA	0	NA
17374	1313142_1	26	1	0	field assessment	NA	NA	0	NA
17374	1353078_1	26	0	1	field assessment	NA	NA	0	NA
17374	1443378_1	52	0	NA	field assessment	NA	NA	0	1443378
17374	1443378_2	52	1	0	field assessment	NA	NA	1	1443378
17374	190162_1	39	1	0	field assessment	NA	NA	0	NA
17374	304850_1	38	1	0	field assessment	NA	NA	0	NA
17374	332786_2	52	1	0	field assessment	NA	NA	1	332786
17374	419538_1	82	1	0	field assessment	NA	NA	0	NA
17375	1027026_1	24	1	0	field assessment	NA	NA	0	NA
17375	1043410_1	26	1	0	field assessment	NA	NA	0	NA
17375	1344438_1	39	1	0	field assessment	NA	NA	0	NA
17375	1409974_1	26	0	1	field assessment	NA	NA	0	NA
17375	1590198_1	26	0	1	field assessment	NA	NA	0	NA
17375	1590198_2	39	1	0	field assessment	NA	NA	1	NA
17375	191698_1	39	1	0	field assessment	NA	NA	0	NA
17375	282322_1	39	1	0	field assessment	NA	NA	0	NA
17375	937682_1	39	1	0	field assessment	NA	NA	0	NA
17378	1065910_1	26	1	0	field assessment	NA	NA	0	NA
17378	1085366_2	52	1	0	field assessment	NA	NA	1	1085366
17378	1576886_1	82	0	NA	field assessment	NA	NA	0	1576886
17378	1576886_2	82	1	0	field assessment	NA	NA	1	1576886
17378	417142_1	26	0	1	field assessment	NA	NA	0	NA
17378	417142_2	26	0	1	field assessment	NA	NA	1	NA
17378	717750_1	82	1	0	field assessment	NA	NA	0	717750
17381	1407698_1	26	1	0	field assessment	NA	NA	0	NA
17381	394962_1	38	1	0	field assessment	NA	NA	0	NA
17392	1213150_1	26	1	0	field assessment	NA	NA	0	NA
17392	193213_1	38	0	NA	field assessment	NA	NA	0	NA
17392	193213_1	39	0	NA	field assessment	NA	NA	0	NA
17394	1516221_1	26	0	NA	field assessment	NA	NA	0	NA
17394	205501_1	39	1	0	field assessment	NA	NA	0	NA
17395	1762774_1	26	1	0	field assessment	NA	NA	0	NA
17395	276438_1	26	0	NA	field assessment	NA	NA	0	NA
17395	309458_1	51	0	NA	field assessment	NA	NA	0	309458
17395	309458_1	52	0	NA	field assessment	NA	NA	0	309458
17395	309458_2	51	1	0	field assessment	NA	NA	1	309458
17395	471990_1	80	1	0	field assessment	NA	NA	0	471990
17395	983990_1	52	1	0	field assessment	NA	NA	0	983990
17396	1372894_1	26	0	NA	field assessment	NA	NA	0	NA
17396	1618654_1	26	0	NA	field assessment	NA	NA	0	NA
17396	324318_1	26	1	0	field assessment	NA	NA	0	NA
17399	1635038_1	26	1	0	field assessment	NA	NA	0	NA
17399	242398_1	24	1	0	field assessment	NA	NA	0	NA
17399	340702_1	24	1	0	field assessment	NA	NA	0	NA
17400	1328054_1	26	1	0	field assessment	NA	NA	0	NA
17400	1606582_1	26	1	0	field assessment	NA	NA	0	NA
17401	115638_1	39	1	0	field assessment	NA	NA	0	NA
17401	558006_1	26	1	0	field assessment	NA	NA	0	NA
17401	934838_1	26	1	0	field assessment	NA	NA	0	NA
17402	1196982_1	26	1	0	field assessment	NA	NA	0	NA
17402	148406_1	39	1	0	field assessment	NA	NA	0	NA
17403	1131446_1	26	1	0	field assessment	NA	NA	0	NA
17403	803766_1	26	1	0	field assessment	NA	NA	0	NA
17403	82870_1	26	0	NA	field assessment	NA	NA	0	NA
17406	1000374_1	39	1	0	field assessment	NA	NA	0	NA
17406	1262518_1	39	1	0	field assessment	NA	NA	0	NA
17406	1786806_1	26	1	0	field assessment	NA	NA	0	NA
17407	1053622_1	26	1	0	field assessment	NA	NA	0	NA
17407	1119158_1	24	1	0	field assessment	NA	NA	0	NA
17407	738230_1	26	1	0	field assessment	NA	NA	0	NA
17408	345014_1	26	1	0	field assessment	NA	NA	0	NA
17408	750518_1	26	1	0	field assessment	NA	NA	0	NA
17408	791478_1	26	0	NA	field assessment	NA	NA	0	NA
17409	1315766_1	38	1	0	field assessment	NA	NA	0	NA
17409	1708982_1	26	1	0	field assessment	NA	NA	0	NA
17409	529334_1	39	1	0	field assessment	NA	NA	0	NA
17414	1422046_1	26	1	0	field assessment	NA	NA	0	NA
17414	156382_1	24	1	0	field assessment	NA	NA	0	NA
17414	176862_1	38	1	0	field assessment	NA	NA	0	NA
17415	1454814_1	26	1	0	field assessment	NA	NA	0	NA
17415	216798_1	24	0	NA	field assessment	NA	NA	0	NA
17415	216798_1	39	0	NA	field assessment	NA	NA	0	NA
17416	170206_1	39	1	0	field assessment	NA	NA	0	NA
17416	208350_1	38	1	0	field assessment	NA	NA	0	NA
17416	239838_1	39	1	0	field assessment	NA	NA	0	NA
17417	359574_1	24	1	0	field assessment	NA	NA	0	NA
17417	392342_1	26	1	0	field assessment	NA	NA	0	NA
17434	2813697_1	52	1	0	field assessment	NA	NA	0	2813697
17438	1348277_1	10	1	0	field assessment	NA	NA	0	1348277
17438	1403657_1	10	0	NA	field assessment	NA	NA	0	1403657
17438	1403657_2	10	1	0	field assessment	NA	NA	1	1403657
17438	299701_1	10	1	0	field assessment	NA	NA	0	299701
17456	1566166_1	26	1	0	field assessment	NA	NA	0	NA
17456	402390_1	26	0	NA	field assessment	NA	NA	0	NA
17532	10096978_1	45	0	NA	field assessment	NA	NA	0	10096978
17532	10195282_1	45	0	NA	field assessment	NA	NA	0	10195282
17532	106_1	18	0	NA	field assessment	NA	NA	0	106
17532	10791922_1	45	0	NA	field assessment	NA	NA	0	10791922
17532	10937682_1	45	0	NA	field assessment	NA	NA	0	10937682
17532	11145554_1	45	0	NA	field assessment	NA	NA	0	11145554
17532	1119442_1	52	0	NA	field assessment	NA	NA	0	1119442
17532	11364550_1	55	0	NA	field assessment	NA	NA	0	11364550
17532	1152210_1	52	0	NA	field assessment	NA	NA	0	1152210
17532	1195526_1	50	0	NA	field assessment	NA	NA	0	1195526
17532	1265333_1	10	0	NA	orthophoto	NA	NA	0	1265333
17532	1335297_1	10	0	NA	orthophoto	NA	NA	0	1335297
17532	1397970_1	52	0	NA	field assessment	NA	NA	0	1397970
17532	1410493_1	10	NA	NA	NA	long term	NA	0	1410493
17532	1443841_1	10	0	NA	orthophoto	NA	NA	0	1443841
17532	1457153_1	10	NA	NA	NA	long term	NA	0	1457153
17532	1666049_1	10	NA	NA	NA	long term	NA	0	1666049
17532	1691550_1	52	0	NA	field assessment	NA	NA	0	1691550
17532	1703174_1	50	0	NA	field assessment	NA	NA	0	1703174
17532	1794678_1	82	0	NA	field assessment	NA	NA	0	1794678
17532	1887022_1	49	0	NA	field assessment	NA	NA	0	1887022
17532	1943625_1	10	0	NA	orthophoto	NA	NA	0	1943625
17532	2510134_1	56	0	NA	field assessment	NA	NA	0	2510134
17532	26_1	17	0	NA	field assessment	NA	NA	0	26
17532	2961473_1	51	0	NA	field assessment	NA	NA	0	2961473
17532	3001842_1	45	0	NA	field assessment	NA	NA	0	3001842
17532	3800486_1	51	0	NA	field assessment	NA	NA	0	3800486
17532	3936150_1	51	0	NA	field assessment	NA	NA	0	3936150
17532	5_1	17	NA	NA	field assessment	NA	NA	0	5
17532	6081161_1	56	0	NA	field assessment	NA	NA	0	6081161
17532	61185_1	51	0	NA	field assessment	NA	NA	0	61185
17532	61185_1	52	0	NA	field assessment	NA	NA	0	61185
17532	6673458_1	56	0	NA	field assessment	NA	NA	0	6673458
17532	6918054_1	56	0	NA	field assessment	NA	NA	0	6918054
17532	7303218_1	55	0	NA	field assessment	NA	NA	0	7303218
17532	76_1	15	0	NA	field assessment	NA	NA	0	76
17532	76_1	18	0	NA	field assessment	NA	NA	0	76
17532	7710006_1	56	0	NA	field assessment	NA	NA	0	7710006
17532	97_1	18	0	NA	field assessment	NA	NA	0	97
17532	98_2	18	0	NA	field assessment	NA	NA	0	98
17532	9888082_1	45	0	NA	field assessment	NA	NA	0	9888082
17532	996830_1	50	0	NA	field assessment	NA	NA	0	996830
17641	10834_1	104	0	NA	field assessment	NA	NA	0	NA
17641	4729_1	95	0	NA	NA	long term	NA	0	NA
17641	9657_1	95	0	NA	NA	long term	NA	0	NA
17660	1023929_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1069225_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1085778_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1128562_1	63	NA	NA	NA	NA	long term	0	NA
17660	1142873_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1165554_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1199538_1	63	NA	NA	NA	NA	long term	0	NA
17660	1211473_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1211474_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1296105_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1316946_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1347922_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1437938_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1454214_1	63	0	NA	field assessment	NA	NA	0	NA
17660	146966_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1473617_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1478566_1	63	NA	NA	NA	long term	NA	0	NA
17660	1484914_1	63	NA	NA	NA	NA	long term	0	NA
17660	1496521_1	63	0	NA	field assessment	NA	NA	0	NA
17660	151350_1	63	0	1	field assessment	NA	NA	0	NA
17660	1513554_1	63	0	NA	field assessment	NA	NA	0	NA
17660	153041_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1576501_1	63	0	NA	field assessment	NA	NA	0	NA
17660	171545_1	63	0	NA	field assessment	NA	NA	0	NA
17660	180625_1	63	0	NA	field assessment	NA	NA	0	NA
17660	1834481_1	64	0	NA	field assessment	NA	NA	0	NA
17660	194033_1	63	0	NA	field assessment	NA	NA	0	NA
17660	202185_1	63	0	NA	field assessment	NA	NA	0	NA
17660	203350_1	63	0	NA	field assessment	NA	NA	0	NA
17660	2096625_1	64	NA	NA	NA	NA	long term	0	NA
17660	210377_1	63	0	NA	field assessment	NA	NA	0	NA
17660	2121625_1	64	0	NA	field assessment	NA	NA	0	NA
17660	2129393_1	64	0	NA	field assessment	NA	NA	0	NA
17660	222261_1	63	0	NA	field assessment	NA	NA	0	NA
17660	2225809_1	64	0	NA	field assessment	NA	NA	0	NA
17660	223026_1	63	0	NA	field assessment	NA	NA	0	NA
17660	2248114_1	65	NA	NA	NA	NA	long term	0	NA
17660	2295441_1	64	0	NA	field assessment	NA	NA	0	NA
17660	232961_1	63	0	NA	field assessment	NA	NA	0	NA
17660	2463377_1	64	0	NA	field assessment	NA	NA	0	NA
17660	2487953_1	64	0	NA	field assessment	NA	NA	0	NA
17660	2526705_1	64	0	NA	field assessment	NA	NA	0	NA
17660	2585474_1	65	NA	NA	NA	NA	long term	0	NA
17660	2627217_1	64	0	NA	field assessment	NA	NA	0	NA
17660	2674098_1	65	NA	NA	NA	NA	long term	0	NA
17660	2915825_1	64	NA	NA	NA	NA	long term	0	NA
17660	2998962_1	65	NA	NA	NA	NA	short term	0	NA
17660	3044226_1	65	0	NA	field assessment	NA	NA	0	NA
17660	3085969_1	64	0	NA	field assessment	NA	NA	0	NA
17660	3170201_1	64	0	NA	field assessment	NA	NA	0	NA
17660	3274385_1	64	0	NA	field assessment	NA	NA	0	NA
17660	3296690_1	65	NA	NA	NA	NA	long term	0	NA
17660	3788210_1	65	NA	NA	NA	NA	long term	0	NA
17660	4252546_1	65	0	NA	field assessment	NA	NA	0	NA
17660	7461726_1	66	0	NA	field assessment	NA	NA	0	NA
17660	8510302_1	66	0	NA	field assessment	NA	NA	0	NA
17660	901945_1	63	1	0	field assessment	NA	NA	0	NA
17660	9026654_1	66	0	NA	field assessment	NA	NA	0	NA
17660	905458_1	63	0	NA	field assessment	NA	NA	0	NA
17660	939058_1	63	0	NA	field assessment	NA	NA	0	NA
17660	977234_1	63	0	NA	field assessment	NA	NA	0	NA
17666	1829622_1	80	0	NA	field assessment	NA	NA	0	1829622
17666	1829622_2	80	1	0	field assessment	NA	NA	1	1829622
17666	219694_1	106	1	0	field assessment	NA	NA	0	NA
17668	552537_1	103	0	1	field assessment	NA	NA	0	NA
17668	552537_2	103	1	0	field assessment	NA	NA	1	NA
17669	4122918_1	65	0	1	field assessment	NA	NA	0	NA
17669	4122918_2	65	1	0	field assessment	NA	NA	1	NA
17673	2841894_1	65	1	0	field assessment	NA	NA	0	NA
17673	4351326_1	66	1	0	field assessment	NA	NA	0	NA
17673	616665_1	103	0	1	field assessment	NA	NA	0	NA
17673	616665_2	103	1	0	field assessment	NA	NA	1	NA
17674	1132838_1	63	0	1	field assessment	NA	NA	0	NA
17674	1132838_2	63	1	0	field assessment	NA	NA	1	NA
17674	1478129_1	64	0	1	field assessment	NA	NA	0	NA
17674	1478129_2	64	1	0	field assessment	NA	NA	1	NA
17674	1685137_1	64	1	0	field assessment	NA	NA	0	NA
17674	182054_1	63	1	0	field assessment	NA	NA	0	NA
17675	157542_1	63	0	NA	field assessment	NA	NA	0	NA
17675	220518_1	63	0	NA	field assessment	NA	NA	0	NA
17675	227110_1	63	0	NA	field assessment	NA	NA	0	NA
17675	6448478_1	66	1	0	field assessment	NA	NA	0	NA
17676	1163750_1	63	0	1	field assessment	NA	NA	0	NA
17676	1163750_2	63	1	0	field assessment	NA	NA	1	NA
17676	216118_1	63	1	0	field assessment	NA	NA	0	NA
17676	7759198_1	66	0	1	field assessment	NA	NA	0	NA
17676	7759198_2	66	1	0	field assessment	NA	NA	1	NA
17676	8516958_1	66	0	NA	field assessment	NA	NA	0	NA
17680	1375542_1	63	1	0	field assessment	NA	NA	0	NA
17680	1549622_1	63	1	0	field assessment	NA	NA	0	NA
17680	174134_1	63	0	NA	field assessment	NA	NA	0	NA
17680	192022_1	63	0	NA	field assessment	NA	NA	0	NA
17680	466745_1	103	0	1	field assessment	NA	NA	0	NA
17680	466745_2	103	1	0	field assessment	NA	NA	1	NA
17680	884022_1	63	0	1	field assessment	NA	NA	0	NA
17680	884022_2	63	1	0	field assessment	NA	NA	1	NA
17681	107830_1	80	0	NA	field assessment	NA	NA	0	107830
17681	107830_2	80	1	0	field assessment	NA	NA	1	107830
17681	1227910_1	63	1	0	field assessment	NA	NA	0	NA
17681	1289526_1	63	0	NA	field assessment	NA	NA	0	NA
17681	1512886_1	80	0	NA	field assessment	NA	NA	0	1512886
17681	1512886_2	80	1	0	field assessment	NA	NA	1	1512886
17681	169094_1	63	0	NA	field assessment	NA	NA	0	NA
17682	1052582_1	63	1	0	field assessment	NA	NA	0	NA
17682	1627010_1	52	0	NA	field assessment	NA	NA	0	1627010
17682	1627010_2	53	1	0	field assessment	NA	NA	1	1627010
17682	1642233_1	55	0	NA	field assessment	NA	NA	0	1642233
17682	1642233_1	56	0	NA	field assessment	NA	NA	0	1642233
17682	1642233_2	55	1	0	field assessment	NA	NA	1	1642233
17682	3134649_1	51	0	NA	field assessment	NA	NA	0	3134649
17682	3134649_2	51	1	0	field assessment	NA	NA	1	3134649
17683	8363961_1	55	0	NA	field assessment	NA	NA	0	8363961
17683	8363961_2	55	1	0	field assessment	NA	NA	1	8363961
17683	9169_1	98	0	1	field assessment	NA	NA	0	NA
17683	9169_2	92	1	0	field assessment	NA	NA	1	NA
17686	3424742_1	51	1	0	field assessment	NA	NA	0	3424742
17686	3424742_2	51	1	0	field assessment	NA	NA	1	3424742
17686	9189270_1	55	1	0	field assessment	NA	NA	0	9189270
17687	1097222_1	63	0	1	field assessment	NA	NA	0	NA
17687	1097222_2	63	1	0	field assessment	NA	NA	1	NA
17687	1405382_1	63	1	0	field assessment	NA	NA	0	NA
17687	1413574_1	63	0	NA	field assessment	NA	NA	0	NA
17687	1470918_1	63	1	0	field assessment	NA	NA	0	NA
17687	1634546_1	50	1	0	field assessment	NA	NA	0	1634546
17687	2011870_1	82	0	NA	field assessment	NA	NA	0	2011870
17687	2011870_2	82	1	0	field assessment	NA	NA	1	2011870
17687	23385_1	95	0	1	field assessment	NA	NA	0	NA
17687	23385_2	95	1	0	field assessment	NA	NA	1	NA
17687	516441_1	103	0	1	field assessment	NA	NA	0	NA
17687	516441_2	103	1	0	field assessment	NA	NA	1	NA
17688	1328710_1	63	0	1	field assessment	NA	NA	0	NA
17688	1328710_2	63	1	0	field assessment	NA	NA	1	NA
17688	1355014_1	63	1	0	field assessment	NA	NA	0	NA
17688	1381569_1	63	1	0	field assessment	NA	NA	1	NA
17688	1498102_1	80	0	NA	field assessment	NA	NA	0	1498102
17688	1498102_2	80	1	0	field assessment	NA	NA	1	1498102
17688	179462_1	63	0	NA	field assessment	NA	NA	0	NA
17688	183734_1	63	1	0	field assessment	NA	NA	0	NA
17688	190902_1	63	0	1	field assessment	NA	NA	0	NA
17688	190902_2	63	1	0	field assessment	NA	NA	1	NA
17688	6770678_1	51	1	0	field assessment	NA	NA	0	6770678
17688	6792238_1	52	1	0	field assessment	NA	NA	0	6792238
17688	905190_1	63	1	0	field assessment	NA	NA	0	NA
17689	1201202_1	63	0	NA	field assessment	NA	NA	0	NA
17689	1397810_1	63	1	0	field assessment	NA	NA	0	NA
17689	1447497_1	63	0	1	field assessment	NA	NA	0	NA
17689	1504306_1	63	1	0	field assessment	NA	NA	0	NA
17689	1529025_1	63	1	0	field assessment	NA	NA	0	NA
17689	1839666_1	80	1	0	field assessment	NA	NA	0	1839666
17689	5408201_1	55	0	NA	field assessment	NA	NA	0	5408201
17689	5408201_2	55	1	0	field assessment	NA	NA	1	5408201
17689	6572681_1	55	0	NA	field assessment	NA	NA	0	6572681
17689	6572681_2	55	1	0	field assessment	NA	NA	1	6572681
17689	6630337_1	56	0	NA	field assessment	NA	NA	0	6630337
17689	6630337_2	55	1	0	field assessment	NA	NA	1	6630337
17689	7678913_1	56	0	NA	field assessment	NA	NA	0	7678913
17689	7678913_2	55	1	0	field assessment	NA	NA	1	7678913
17690	1260481_1	63	1	0	field assessment	NA	NA	0	NA
17690	2645426_1	65	1	0	field assessment	NA	NA	0	NA
17690	3013714_1	45	0	NA	field assessment	NA	NA	0	3013714
17690	3013714_2	45	1	0	field assessment	NA	NA	1	3013714
17690	3275858_1	45	0	NA	field assessment	NA	NA	0	3275858
17690	3275858_2	45	1	0	field assessment	NA	NA	1	3275858
17690	3811458_1	65	1	0	field assessment	NA	NA	0	NA
17690	3906994_1	65	1	0	field assessment	NA	NA	0	NA
17690	4868374_1	66	1	0	field assessment	NA	NA	0	NA
17690	938262_1	63	1	0	field assessment	NA	NA	0	NA
17693	1023282_1	63	1	0	field assessment	NA	NA	0	NA
17693	1175794_1	63	1	0	field assessment	NA	NA	0	NA
17693	1266738_1	63	0	1	field assessment	NA	NA	0	NA
17693	1266738_2	63	0	NA	field assessment	NA	NA	1	NA
