fieldwork_team	point_code	type	measurement_date	db_ref	survey	user_reference	recording_givid
inbo	143602_2	55	19544	143602	N2000meetnet_Grasland_BHM	143602	circle: IV2023112211585000; square: IV2023112211595328
anb	222418_1	27	19544	222418	anb_c2	NA	NA
anb	55058_1	24	19544	55058	anb_c2	NA	NA
inbo	979286_2	51	19544	979286	N2000meetnet_Grasland_BHM	979286	circle: IV2023111315034840; square: IV2023111315044871
inbo	116950_1	50	19554	116950	N2000meetnet_Grasland_BHM	116950	circle: IV2023112418254905; square: IV2023112418265488
inbo	1498102_2	80	19554	1498102	N2000meetnet_Moeras_BHM	1498102	circle: IV2023112418254861; square: IV2023112418270554
inbo	23086_1	82	19554	23086	N2000meetnet_Moeras_BHM	23086	circle: IV2023112418255461; square: IV2023112418270281
inbo	743982_1	51	19554	743982	N2000meetnet_Grasland_BHM	743982	circle: IV2023112418254934; square: IV2023112418270012
inbo	753630_2	39	19554	753630	N2000meetnet_Grasland_BHM	753630	circle: IV2023112418255367; square: IV2023112418270496
inbo	959958_1	82	19554	959958	N2000meetnet_Moeras_BHM	959958	circle: IV2023112418255278; square: IV2024022816075089
inbo	906998_1	80	19557	906998	N2000meetnet_Moeras_BHM	906998	circle: IV2023112418255305; square: IV2023112418265865
inbo	87250_2	52	19562	87250	N2000meetnet_Grasland_BHM	87250	circle: IV2023112211584834; square: IV2024022816074889
inbo	33_1	15	19570	10157493	N2000_Duinen_fieldapp	10157493	square: IV2023090510341797
inbo	38_2	15	19570	10184117	N2000_Duinen_fieldapp	10184117	square: IV2023090510335391
inbo	1_1	15	19571	103425	N2000_Duinen_fieldapp	103425	square: IV2023090510342648
inbo	1062930_1	55	19572	1062930	N2000meetnet_Grasland_BHM	1062930	circle: IV2023112210404920; square: IV2024022816084935
inbo	21_2	15	19576	10082417	N2000_Duinen_fieldapp	10082417	square: IV2023090510342463
inbo	8_2	15	19576	1015221	N2000_Duinen_fieldapp	1015221	square: IV2023090510340563
inbo	20081_1	15	19577	20081	N2000_Duinen_fieldapp	20081	square: IV2023090510341663
inbo	44_2	15	19578	10219313	N2000_Duinen_fieldapp	10219313	square: IV2023090510334887
inbo	51_1	15	19578	10260273	N2000_Duinen_fieldapp	10260273	square: IV2023090510340919
inbo	53_1	15	19578	10283825	N2000_Duinen_fieldapp	10283825	square: IV2023090510340300
inbo	27_2	12	19579	10129201	N2000_Duinen_fieldapp	10129201	square: IV2023090510340619
inbo	34_2	15	19579	10157873	N2000_Duinen_fieldapp	10157873	square: IV2023090510342842
inbo	14_2	12	19580	10010417	N2000_Duinen_fieldapp	10010417	square: IV2023090510341314
inbo	40_1	15	19580	10186545	N2000_Duinen_fieldapp	10186545	square: IV2023090510341335
inbo	507697_2	12	19580	507697	N2000_Duinen_fieldapp	507697	square: IV2023090510343569
inbo	87_1	12	19580	10665777	N2000_Duinen_fieldapp	10665777	square: IV2023090510340220
inbo	18_1	15	19583	10057905	N2000_Duinen_fieldapp	10057905	square: IV2023090510341863
inbo	49_1	12	19583	10239793	N2000_Duinen_fieldapp	10239793	square: IV2023090510341547
inbo	6_1	15	19583	1013937	N2000_Duinen_fieldapp	1013937	square: IV2023090510335160
inbo	101169_1	15	19585	101169	N2000_Duinen_fieldapp	101169	square: IV2023090510340710
inbo	37_1	15	19585	10172209	N2000_Duinen_fieldapp	10172209	square: IV2023090510343475
inbo	1004470_1	80	19587	1004470	N2000meetnet_Moeras_BHM	1004470	circle: IV2023111315034722; square: IV2023111315045033
anb	120478_1	27	19587	120478	anb_c2	NA	NA
inbo	1354545_1	18	19587	1354545	N2000_Duinen_fieldapp	1354545	square: IV2023090510343692
anb	15070_1	38	19587	15070	anb_c2	NA	NA
anb	160926_1	39	19587	160926	anb_c2	NA	NA
inbo	363313_1	12	19587	363313	N2000_Duinen_fieldapp	363313	square: IV2023090510342143
inbo	670646_1	80	19587	670646	N2000meetnet_Moeras_BHM	670646	circle: IV2023112210385202; square: IV2023112210395047
inbo	709330_1	80	19587	709330	N2000meetnet_Moeras_BHM	709330	circle: IV2023112210385108; square: IV2023112210415053
inbo	80822_1	80	19587	80822	N2000meetnet_Moeras_BHM	80822	circle: IV2023112210384880; square: IV2024022816064875
inbo	82_1	12	19587	10578737	N2000_Duinen_fieldapp	10578737	square: IV2023090510342013
inbo	867254_1	80	19587	867254	N2000meetnet_Moeras_BHM	867254	circle: IV2023112210385036; square: IV2023112210395166
inbo	2352305_1	19	19590	2352305	N2000_Duinen_fieldapp	2352305	square: IV2023090510340108
inbo	2401457_2	19	19590	2401457	N2000_Duinen_fieldapp	2401457	square: IV2023090510341018
inbo	2466993_1	19	19590	2466993	N2000_Duinen_fieldapp	2466993	square: IV2023090510343777
inbo	435377_1	19	19590	435377	N2000_Duinen_fieldapp	435377	square: IV2023090510341997
inbo	31_1	12	19591	10153777	N2000_Duinen_fieldapp	10153777	square: IV2023090510335906
inbo	40_2	18	19591	10186545	N2000_Duinen_fieldapp	10186545	square: IV2023090510340842
inbo	64_1	12	19591	10350385	N2000_Duinen_fieldapp	10350385	square: IV2023090510341466
inbo	651057_2	12	19591	651057	N2000_Duinen_fieldapp	651057_1	square: IV2023090510343307
anb	299310_1	27	19592	299310	anb_c2	NA	NA
anb	43566_1	39	19592	43566	anb_c2	NA	NA
anb	790830_1	27	19592	790830	anb_c2	NA	NA
anb	152534_1	39	19593	152534	anb_c2	NA	NA
anb	194294_1	26	19593	194294	anb_c2	NA	NA
anb	276438_1	27	19593	276438	anb_c2	NA	NA
anb	29654_1	39	19593	29654	anb_c2	NA	NA
inbo	11_2	12	19594	1047861	N2000_Duinen_fieldapp	1047861	square: IV2023090510335618
inbo	2314293_2	19	19594	2314293	N2000_Duinen_fieldapp	2314293	square: IV2023090510341228
inbo	2456885_2	19	19594	2456885	N2000_Duinen_fieldapp	2456885_1	square: IV2023090510342981
anb	13686_1	39	19597	13686	anb_c2	NA	NA
anb	255350_1	27	19597	255350	anb_c2	NA	NA
anb	25974_1	26	19597	25974	anb_c2	NA	NA
anb	91510_1	27	19597	91510	anb_c2	NA	NA
anb	213366_1	26	19599	213366	anb_c2	NA	NA
anb	272630_1	39	19599	272630	anb_c2	NA	NA
inbo	28_2	12	19599	10130609	N2000_Duinen_fieldapp	10130609	square: IV2023090510342621
inbo	3_2	12	19599	103601	N2000_Duinen_fieldapp	103601	square: IV2023090510343845
anb	35090_1	38	19599	35090	anb_c2	NA	NA
anb	40054_1	38	19599	40054	anb_c2	NA	NA
anb	45430_2	26	19599	45430	anb_c2	NA	NA
inbo	611505_2	12	19599	611505	N2000_Duinen_fieldapp	611505	square: IV2023090510335534
inbo	9_2	12	19599	1021105	N2000_Duinen_fieldapp	1021105	square: IV2023090510343263
inbo	163633_1	12	19600	163633	N2000_Duinen_fieldapp	163633	square: IV2023090510342363
inbo	17_1	12	19600	10038833	N2000_Duinen_fieldapp	10038833	square: IV2023090510343053
inbo	20_2	12	19600	10071601	N2000_Duinen_fieldapp	10071601	square: IV2023090510343153
inbo	61_1	12	19600	10333745	N2000_Duinen_fieldapp	10333745	square: IV2023090510342509
inbo	22_1	15	19604	10082997	N2000_Duinen_fieldapp	10082997	square: IV2023090510342225
inbo	2358709_2	19	19604	2358709	N2000_Duinen_fieldapp	2358709	square: IV2023090510335850
inbo	32_1	15	19605	10157365	N2000_Duinen_fieldapp	10157365	square: IV2023092116274933
anb	1272114_1	27	19606	1272114	anb_c2	NA	NA
anb	458194_1	27	19606	458194	anb_c2	NA	NA
inbo	47_2	12	19606	10233009	N2000_Duinen_fieldapp	10233009	square: IV2023092116275149
anb	10706_1	39	19607	10706	anb_c2	NA	NA
anb	125394_1	39	19607	125394	anb_c2	NA	NA
anb	134098_1	39	19607	134098	anb_c2	NA	NA
anb	27090_1	39	19607	27090	anb_c2	NA	NA
anb	35794_1	39	19607	35794	anb_c2	NA	NA
inbo	4877105_2	18	19607	4877105	N2000_Duinen_fieldapp	4877105	square: IV2023092116275212
inbo	57_1	12	19607	10300977	N2000_Duinen_fieldapp	10300977	square: IV2023092116275524
anb	93138_1	39	19608	93138	anb_c2	NA	NA
inbo	12_2	12	19612	1053873	N2000_Duinen_fieldapp	1053873	square: IV2023092116275442
inbo	29_2	12	19612	10138801	N2000_Duinen_fieldapp	10138801	square: IV2023092116274841
anb	131958_1	26	19613	131958	anb_c2	NA	NA
anb	147062_1	26	19613	147062	anb_c2	NA	NA
anb	20086_1	24	19613	20086	anb_c2	NA	NA
anb	76406_1	24	19613	76406	anb_c2	NA	NA
anb	886_2	27	19613	886	anb_c2	NA	NA
anb	66006_1	24	19620	66006	anb_c2	NA	NA
inbo	1461001_2	10	19634	1461001	N2000meetnet_Grasland_BHM	1461001	circle: IV2023112418255019; square: IV2023112418265759
inbo	19510_2	52	19639	19510	N2000meetnet_Grasland_BHM	19510	circle: IV2023100916404773; square: IV2023100916442261
inbo	412726_2	50	19639	412726	N2000meetnet_Grasland_BHM	412726	circle: IV2023100917083603; square: IV2023100917114784
inbo	103094_2	80	19642	103094	N2000meetnet_Moeras_BHM	103094	circle: IV2023112210385221; square: IV2023112210394817
inbo	1498805_2	10	19642	1498805	N2000meetnet_Grasland_BHM	1498805	circle: IV2023112418244914; square: IV2023112418265285
inbo	271030_1	80	19642	271030	N2000meetnet_Moeras_BHM	271030	circle: IV2023112210385346; square: IV2023112210415362
inbo	37557_2	10	19642	37557	N2000meetnet_Grasland_BHM	37557	circle: IV2023112418245083; square: IV2023112418270129
inbo	419538_1	82	19642	419538	N2000meetnet_Moeras_BHM	419538	circle: IV2023112210385438; square: IV2023112210414844
inbo	472065_1	10	19642	472065	N2000meetnet_Grasland_BHM	472065	circle: IV2023112418244874; square: IV2023112418264827
inbo	717750_1	82	19642	717750	N2000meetnet_Moeras_BHM	717750	circle: IV2023112210385115; square: IV2023112210415449
inbo	943826_1	82	19642	943826	N2000meetnet_Moeras_BHM	943826	circle: IV2023112210384976; square: IV2023112210414927
inbo	996353_2	10	19642	996353	N2000meetnet_Grasland_BHM	996353	circle: IV2023112418245050; square: IV2024022816084855
inbo	170798_2	82	19646	170798	N2000meetnet_Moeras_BHM	170798	circle: IV2023112418245116; square: IV2023112418265117
inbo	13_1	18	19656	1240881	N2000_Duinen_fieldapp	1240881	square: IV2023110621345537
inbo	105_1	18	19661	12644145	N2000_Duinen_fieldapp	12644145	square: IV2023110621344900
inbo	72_1	18	19661	10415921	N2000_Duinen_fieldapp	10415921	square: IV2023110621344809
inbo	7335729_2	18	19664	7335729	N2000_Duinen_fieldapp	7335729	square: IV2023110621345316
inbo	95_1	18	19664	11530033	N2000_Duinen_fieldapp	11530033	square: IV2023110621345242
inbo	100_1	18	19667	12054321	N2000_Duinen_fieldapp	12054321	square: IV2023110621345140
inbo	103_1	18	19667	12545841	N2000_Duinen_fieldapp	12545841	square: IV2023110621345656
