"recording_givid";"location_code";"layer_code";"cover_code"
"IV2016082612202151";"Heusden LO (NOP) (Schelde)";"TOT";"95"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"AL";"2"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"BH";"40"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"KH";"65"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"SH";"10"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"STR";"30"
"IV2016082612300112";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"BH";"55"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"KH";"4"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"SH";"50"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"STR";"30"
"IV2016082613501141";"Heusden LO (NOP) (Schelde)";"TOT";"95"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"AL";"15"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"BH";"60"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"KH";"5"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"SH";"60"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"STR";"30"
"IV2016082614071524";"Heusden LO (NOP) (Schelde)";"TOT";"100"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"AL";"0"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"BH";"60"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"KH";"70"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"SH";"40"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"STR";"50"
"IV2016082614191885";"Heusden LO (NOP) (Schelde)";"TOT";NA
"IV2016082614393858";"Heusden LO (NOP) (Schelde)";"AL";"0"
"IV2016082614393858";"Heusden LO (NOP) (Schelde)";"KH";"75"
"IV2016082614393858";"Heusden LO (NOP) (Schelde)";"STR";"50"
"IV2016082614393858";"Heusden LO (NOP) (Schelde)";"TOT";"95"
"IV2016082614462801";"Heusden LO (NOP) (Schelde)";"KH";"90"
"IV2016082614462801";"Heusden LO (NOP) (Schelde)";"SH";"4"
"IV2016082614462801";"Heusden LO (NOP) (Schelde)";"STR";"70"
"IV2016082614462801";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"AL";"1"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"KH";"20"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"SH";"65"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"STR";"40"
"IV2016082615070393";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"AL";"1"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"KH";"95"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"MO";"1"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"SH";"15"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"STR";"60"
"IV2016082615211853";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615224595";"Heusden LO (NOP) (Schelde)";"BH";"1"
"IV2016082615224595";"Heusden LO (NOP) (Schelde)";"KH";"35"
"IV2016082615224595";"Heusden LO (NOP) (Schelde)";"STR";"30"
"IV2016082615224595";"Heusden LO (NOP) (Schelde)";"TOT";"100"
"IV2016082615321018";"Heusden LO (NOP) (Schelde)";"KH";"85"
"IV2016082615321018";"Heusden LO (NOP) (Schelde)";"SH";"4"
"IV2016082615321018";"Heusden LO (NOP) (Schelde)";"STR";"75"
"IV2016082615321018";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615412703";"Heusden LO (NOP) (Schelde)";"KH";"45"
"IV2016082615412703";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082615412703";"Heusden LO (NOP) (Schelde)";"SH";"70"
"IV2016082615412703";"Heusden LO (NOP) (Schelde)";"STR";"75"
"IV2016082615412703";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"AL";"1"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"KH";"40"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"SH";"55"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"STR";"75"
"IV2016082615420145";"Heusden LO (NOP) (Schelde)";"TOT";"99"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"AL";"2"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"KH";"10"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"MO";"0"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"SH";"70"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"STR";"50"
"IV2016082615482072";"Heusden LO (NOP) (Schelde)";"TOT";"98"
"IV2016112912313178";"Kijkverdriet (Schelde)";"KH";"50"
"IV2016112912313178";"Kijkverdriet (Schelde)";"MO";"0"
"IV2016112912313178";"Kijkverdriet (Schelde)";"STR";"80"
"IV2016112912313178";"Kijkverdriet (Schelde)";"TOT";"90"
"IV2016112912590829";"Kijkverdriet (Schelde)";"KH";"50"
"IV2016112912590829";"Kijkverdriet (Schelde)";"MO";"0"
"IV2016112912590829";"Kijkverdriet (Schelde)";"STR";"95"
"IV2016112912590829";"Kijkverdriet (Schelde)";"TOT";"98"
"IV2016112913504491";"Kijkverdriet (Schelde)";"KH";"40"
"IV2016112913504491";"Kijkverdriet (Schelde)";"MO";"0"
"IV2016112913504491";"Kijkverdriet (Schelde)";"STR";"95"
"IV2016112913504491";"Kijkverdriet (Schelde)";"TOT";"99"
"IV2016112914023389";"Kijkverdriet (Schelde)";"KH";"75"
"IV2016112914023389";"Kijkverdriet (Schelde)";"MO";"0"
"IV2016112914023389";"Kijkverdriet (Schelde)";"STR";"80"
"IV2016112914023389";"Kijkverdriet (Schelde)";"TOT";"99"
"IV2016112914291503";"Paddebeek (NOP) (Schelde)";"KH";"90"
"IV2016112914291503";"Paddebeek (NOP) (Schelde)";"MO";"10"
"IV2016112914291503";"Paddebeek (NOP) (Schelde)";"SH";"5"
"IV2016112914291503";"Paddebeek (NOP) (Schelde)";"STR";"75"
"IV2016112914291503";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"BH";"45"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"KH";"60"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"MO";"1"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"SH";"10"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"STR";"90"
"IV2016112914553650";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016112914593182";"Paddebeek (NOP) (Schelde)";"KH";"90"
"IV2016112914593182";"Paddebeek (NOP) (Schelde)";"SH";"1"
"IV2016112914593182";"Paddebeek (NOP) (Schelde)";"STR";"95"
"IV2016112914593182";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016112915051931";"Paddebeek (NOP) (Schelde)";"AL";"5"
"IV2016112915051931";"Paddebeek (NOP) (Schelde)";"KH";"50"
"IV2016112915051931";"Paddebeek (NOP) (Schelde)";"STR";"5"
"IV2016112915051931";"Paddebeek (NOP) (Schelde)";"TOT";"50"
"IV2016112915224763";"Paddebeek (NOP) (Schelde)";"BH";"55"
"IV2016112915224763";"Paddebeek (NOP) (Schelde)";"KH";"55"
"IV2016112915224763";"Paddebeek (NOP) (Schelde)";"SH";"0"
"IV2016112915224763";"Paddebeek (NOP) (Schelde)";"STR";"50"
"IV2016112915224763";"Paddebeek (NOP) (Schelde)";"TOT";"99"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"BH";"5"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"KH";"10"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"MO";"0"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"SH";"75"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"STR";"70"
"IV2016112915271030";"Paddebeek (NOP) (Schelde)";"TOT";"99"
"IV2016112915314848";"Paddebeek (NOP) (Schelde)";"KH";"1"
"IV2016112915314848";"Paddebeek (NOP) (Schelde)";"SH";"85"
"IV2016112915314848";"Paddebeek (NOP) (Schelde)";"STR";"30"
"IV2016112915314848";"Paddebeek (NOP) (Schelde)";"TOT";"95"
"IV2016112915372578";"Paddebeek (NOP) (Schelde)";"KH";"1"
"IV2016112915372578";"Paddebeek (NOP) (Schelde)";"MO";"5"
"IV2016112915372578";"Paddebeek (NOP) (Schelde)";"SH";"90"
"IV2016112915372578";"Paddebeek (NOP) (Schelde)";"STR";"90"
"IV2016112915372578";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"BH";"60"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"KH";"50"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"MO";"4"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"SH";"35"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"STR";"80"
"IV2016112915500077";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016112916065444";"Paddebeek (NOP) (Schelde)";"BH";"10"
"IV2016112916065444";"Paddebeek (NOP) (Schelde)";"KH";"35"
"IV2016112916065444";"Paddebeek (NOP) (Schelde)";"SH";"50"
"IV2016112916065444";"Paddebeek (NOP) (Schelde)";"STR";"70"
"IV2016112916065444";"Paddebeek (NOP) (Schelde)";"TOT";"99"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"BH";"10"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"KH";"20"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"MO";"3"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"SH";"30"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"STR";"10"
"IV2016112916221016";"Paddebeek (NOP) (Schelde)";"TOT";"70"
"IV2016112916360396";"Paddebeek (NOP) (Schelde)";"KH";"80"
"IV2016112916360396";"Paddebeek (NOP) (Schelde)";"MO";"4"
"IV2016112916360396";"Paddebeek (NOP) (Schelde)";"SH";"30"
"IV2016112916360396";"Paddebeek (NOP) (Schelde)";"STR";"50"
"IV2016112916360396";"Paddebeek (NOP) (Schelde)";"TOT";"99"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"BH";"30"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"KH";"75"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"MO";"5"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"SH";"15"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"STR";"70"
"IV2016112916493163";"Paddebeek (NOP) (Schelde)";"TOT";"100"
"IV2016120512033460";"Ketenissepolder N (NOP) (Schelde)";"KH";"90"
"IV2016120512033460";"Ketenissepolder N (NOP) (Schelde)";"STR";"5"
"IV2016120512033460";"Ketenissepolder N (NOP) (Schelde)";"TOT";"93"
"IV2016120512253758";"Ketenissepolder N (NOP) (Schelde)";"AL";"25"
"IV2016120512253758";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016120512253758";"Ketenissepolder N (NOP) (Schelde)";"TOT";"25"
"IV2016120513550192";"Ketenissepolder N (NOP) (Schelde)";"AL";"15"
"IV2016120513550192";"Ketenissepolder N (NOP) (Schelde)";"TOT";"15"
"IV2016120513593673";"Ketenissepolder N (NOP) (Schelde)";"AL";"15"
"IV2016120513593673";"Ketenissepolder N (NOP) (Schelde)";"KH";"20"
"IV2016120513593673";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016120513593673";"Ketenissepolder N (NOP) (Schelde)";"TOT";"35"
"IV2016120514025089";"Ketenissepolder N (NOP) (Schelde)";"AL";"10"
"IV2016120514025089";"Ketenissepolder N (NOP) (Schelde)";"TOT";"10"
"IV2016120516150711";"Ketenissepolder N (NOP) (Schelde)";"KH";"1"
"IV2016120516150711";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016120516150711";"Ketenissepolder N (NOP) (Schelde)";"TOT";"2"
"IV2016121209184714";"Ketenissepolder N (NOP) (Schelde)";"AL";"8"
"IV2016121209184714";"Ketenissepolder N (NOP) (Schelde)";"TOT";"8"
"IV2016121209224823";"Ketenissepolder N (NOP) (Schelde)";"AL";"3"
"IV2016121209224823";"Ketenissepolder N (NOP) (Schelde)";"TOT";"3"
"IV2016121209285905";"Ketenissepolder N (NOP) (Schelde)";"KH";"95"
"IV2016121209285905";"Ketenissepolder N (NOP) (Schelde)";"STR";"20"
"IV2016121209285905";"Ketenissepolder N (NOP) (Schelde)";"TOT";"100"
"IV2016121209533523";"Ketenissepolder N (NOP) (Schelde)";"AL";"11"
"IV2016121209533523";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016121209533523";"Ketenissepolder N (NOP) (Schelde)";"TOT";"12"
"IV2016121210005704";"Ketenissepolder N (NOP) (Schelde)";"AL";"2"
"IV2016121210005704";"Ketenissepolder N (NOP) (Schelde)";"TOT";"2"
"IV2016121210065502";"Ketenissepolder N (NOP) (Schelde)";"BH";"30"
"IV2016121210065502";"Ketenissepolder N (NOP) (Schelde)";"KH";"90"
"IV2016121210065502";"Ketenissepolder N (NOP) (Schelde)";"SH";"10"
"IV2016121210065502";"Ketenissepolder N (NOP) (Schelde)";"STR";"100"
"IV2016121210065502";"Ketenissepolder N (NOP) (Schelde)";"TOT";"100"
"IV2016121210233402";"Ketenissepolder N (NOP) (Schelde)";"AL";"1"
"IV2016121210233402";"Ketenissepolder N (NOP) (Schelde)";"KH";"85"
"IV2016121210233402";"Ketenissepolder N (NOP) (Schelde)";"STR";"5"
"IV2016121210233402";"Ketenissepolder N (NOP) (Schelde)";"TOT";"85"
"IV2016121210270759";"Ketenissepolder N (NOP) (Schelde)";"AL";"60"
"IV2016121210270759";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016121210270759";"Ketenissepolder N (NOP) (Schelde)";"TOT";"60"
"IV2016121210295788";"Ketenissepolder N (NOP) (Schelde)";"AL";"4"
"IV2016121210295788";"Ketenissepolder N (NOP) (Schelde)";"TOT";"4"
"IV2016121210483116";"Ketenissepolder N (NOP) (Schelde)";"AL";"30"
"IV2016121210483116";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016121210483116";"Ketenissepolder N (NOP) (Schelde)";"TOT";"30"
"IV2016121210510504";"Ketenissepolder N (NOP) (Schelde)";"AL";"2"
"IV2016121210510504";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016121210510504";"Ketenissepolder N (NOP) (Schelde)";"TOT";"2"
"IV2016121211101321";"Ketenissepolder N (NOP) (Schelde)";"AL";"12"
"IV2016121211101321";"Ketenissepolder N (NOP) (Schelde)";"KH";"1"
"IV2016121211101321";"Ketenissepolder N (NOP) (Schelde)";"STR";"1"
"IV2016121211101321";"Ketenissepolder N (NOP) (Schelde)";"TOT";"12"
"IV2016121211135257";"Ketenissepolder Z (NOP) (Schelde)";"KH";"90"
"IV2016121211135257";"Ketenissepolder Z (NOP) (Schelde)";"STR";"60"
"IV2016121211135257";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"99"
"IV2016121213353352";"Ketenissepolder Z (NOP) (Schelde)";"KH";"99"
"IV2016121213353352";"Ketenissepolder Z (NOP) (Schelde)";"STR";"50"
"IV2016121213353352";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"99"
"IV2016121213410683";"Ketenissepolder Z (NOP) (Schelde)";"KH";"90"
"IV2016121213410683";"Ketenissepolder Z (NOP) (Schelde)";"STR";"5"
"IV2016121213410683";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"95"
"IV2016121213454156";"Ketenissepolder Z (NOP) (Schelde)";"KH";"90"
"IV2016121213454156";"Ketenissepolder Z (NOP) (Schelde)";"STR";"5"
"IV2016121213454156";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"90"
"IV2016121214092447";"Ketenissepolder Z (NOP) (Schelde)";"AL";"20"
"IV2016121214092447";"Ketenissepolder Z (NOP) (Schelde)";"KH";"70"
"IV2016121214092447";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121214092447";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"93"
"IV2016121214153466";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121214153466";"Ketenissepolder Z (NOP) (Schelde)";"STR";"40"
"IV2016121214153466";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121214265304";"Ketenissepolder Z (NOP) (Schelde)";"AL";"30"
"IV2016121214265304";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121214265304";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"30"
"IV2016121214293707";"Ketenissepolder Z (NOP) (Schelde)";"AL";"12"
"IV2016121214293707";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121214293707";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"13"
"IV2016121214593549";"Ketenissepolder Z (NOP) (Schelde)";"AL";"80"
"IV2016121214593549";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"80"
"IV2016121215031282";"Ketenissepolder Z (NOP) (Schelde)";"KH";"70"
"IV2016121215031282";"Ketenissepolder Z (NOP) (Schelde)";"STR";"5"
"IV2016121215031282";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"70"
"IV2016121215054565";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121215054565";"Ketenissepolder Z (NOP) (Schelde)";"STR";"80"
"IV2016121215054565";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121215485360";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121215485360";"Ketenissepolder Z (NOP) (Schelde)";"STR";"70"
"IV2016121215485360";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"99"
"IV2016121215515500";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121215515500";"Ketenissepolder Z (NOP) (Schelde)";"STR";"60"
"IV2016121215515500";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121215545130";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121215545130";"Ketenissepolder Z (NOP) (Schelde)";"STR";"80"
"IV2016121215545130";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121215582563";"Ketenissepolder Z (NOP) (Schelde)";"KH";"75"
"IV2016121215582563";"Ketenissepolder Z (NOP) (Schelde)";"STR";"70"
"IV2016121215582563";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"95"
"IV2016121216044243";"Ketenissepolder Z (NOP) (Schelde)";"AL";"20"
"IV2016121216044243";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121216044243";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"20"
"IV2016121216204483";"Ketenissepolder Z (NOP) (Schelde)";"KH";"95"
"IV2016121216204483";"Ketenissepolder Z (NOP) (Schelde)";"STR";"95"
"IV2016121216204483";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121216243621";"Ketenissepolder Z (NOP) (Schelde)";"KH";"80"
"IV2016121216243621";"Ketenissepolder Z (NOP) (Schelde)";"STR";"95"
"IV2016121216243621";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"100"
"IV2016121216304442";"Ketenissepolder Z (NOP) (Schelde)";"KH";"90"
"IV2016121216304442";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121216304442";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"90"
"IV2016121216340009";"Ketenissepolder Z (NOP) (Schelde)";"AL";"30"
"IV2016121216340009";"Ketenissepolder Z (NOP) (Schelde)";"STR";"1"
"IV2016121216340009";"Ketenissepolder Z (NOP) (Schelde)";"TOT";"30"
"IV2016121216420845";"Paardeschor (NOP) (Schelde)";"KH";"90"
"IV2016121216420845";"Paardeschor (NOP) (Schelde)";"STR";"70"
"IV2016121216420845";"Paardeschor (NOP) (Schelde)";"TOT";"99"
"IV2016121216472444";"Paardeschor (NOP) (Schelde)";"KH";"65"
"IV2016121216472444";"Paardeschor (NOP) (Schelde)";"STR";"1"
"IV2016121216472444";"Paardeschor (NOP) (Schelde)";"TOT";"65"
"IV2016121216550869";"Paardeschor (NOP) (Schelde)";"KH";"95"
"IV2016121216550869";"Paardeschor (NOP) (Schelde)";"STR";"95"
"IV2016121216550869";"Paardeschor (NOP) (Schelde)";"TOT";"100"
"IV2016121310230621";"Paardeschor (NOP) (Schelde)";"KH";"90"
"IV2016121310230621";"Paardeschor (NOP) (Schelde)";"STR";"60"
"IV2016121310230621";"Paardeschor (NOP) (Schelde)";"TOT";"99"
"IV2016121310255731";"Paardeschor (NOP) (Schelde)";"KH";"80"
"IV2016121310255731";"Paardeschor (NOP) (Schelde)";"STR";"10"
"IV2016121310255731";"Paardeschor (NOP) (Schelde)";"TOT";"85"
"IV2016121310284262";"Paardeschor (NOP) (Schelde)";"AL";"5"
"IV2016121310284262";"Paardeschor (NOP) (Schelde)";"STR";"1"
"IV2016121310284262";"Paardeschor (NOP) (Schelde)";"TOT";"5"
"IV2016121310504390";"Paardeschor (NOP) (Schelde)";"KH";"95"
"IV2016121310504390";"Paardeschor (NOP) (Schelde)";"SH";"1"
"IV2016121310504390";"Paardeschor (NOP) (Schelde)";"STR";"30"
"IV2016121310504390";"Paardeschor (NOP) (Schelde)";"TOT";"100"
"IV2016121310554931";"Paardeschor (NOP) (Schelde)";"KH";"55"
"IV2016121310554931";"Paardeschor (NOP) (Schelde)";"STR";"5"
"IV2016121310554931";"Paardeschor (NOP) (Schelde)";"TOT";"55"
"IV2016121310580986";"Paardeschor (NOP) (Schelde)";"STR";"1"
"IV2016121310580986";"Paardeschor (NOP) (Schelde)";"TOT";"1"
"IV2016121311022634";"Paardeschor (NOP) (Schelde)";"KH";"95"
"IV2016121311022634";"Paardeschor (NOP) (Schelde)";"STR";"30"
"IV2016121311022634";"Paardeschor (NOP) (Schelde)";"TOT";"95"
"IV2016121311063584";"Paardeschor (NOP) (Schelde)";"KH";"85"
"IV2016121311063584";"Paardeschor (NOP) (Schelde)";"STR";"50"
"IV2016121311063584";"Paardeschor (NOP) (Schelde)";"TOT";"95"
"IV2016121311092263";"Paardeschor (NOP) (Schelde)";"KH";"90"
"IV2016121311092263";"Paardeschor (NOP) (Schelde)";"STR";"60"
"IV2016121311092263";"Paardeschor (NOP) (Schelde)";"TOT";"99"
"IV2016121311132055";"Paardeschor (NOP) (Schelde)";"AL";"8"
"IV2016121311132055";"Paardeschor (NOP) (Schelde)";"KH";"1"
"IV2016121311132055";"Paardeschor (NOP) (Schelde)";"STR";"2"
"IV2016121311132055";"Paardeschor (NOP) (Schelde)";"TOT";"10"
"IV2016121311161785";"Paardeschor (NOP) (Schelde)";"KH";"90"
"IV2016121311161785";"Paardeschor (NOP) (Schelde)";"STR";"80"
"IV2016121311161785";"Paardeschor (NOP) (Schelde)";"TOT";"100"
"IV2018082212442286";"Kijkverdriet (Schelde)";"KH";"35"
"IV2018082212442286";"Kijkverdriet (Schelde)";"MO";"0"
"IV2018082212442286";"Kijkverdriet (Schelde)";"STR";"40"
"IV2018082212442286";"Kijkverdriet (Schelde)";"TOT";"60"
"IV2018082213112843";"Kijkverdriet (Schelde)";"KL";"40"
"IV2018082213112843";"Kijkverdriet (Schelde)";"MO";"0"
"IV2018082213112843";"Kijkverdriet (Schelde)";"STR";"60"
"IV2018082213112843";"Kijkverdriet (Schelde)";"TOT";"80"
"IV2018082213173664";"Kijkverdriet (Schelde)";"KL";"35"
"IV2018082213173664";"Kijkverdriet (Schelde)";"MO";"0"
"IV2018082213173664";"Kijkverdriet (Schelde)";"STR";"70"
"IV2018082213173664";"Kijkverdriet (Schelde)";"TOT";"90"
"IV2018082213182445";"Kijkverdriet (Schelde)";"TOT";"70"
"IV2018082213270175";"Kijkverdriet (Schelde)";"KH";"20"
"IV2018082213270175";"Kijkverdriet (Schelde)";"MO";"0"
"IV2018082213270175";"Kijkverdriet (Schelde)";"STR";"50"
"IV2018082213270175";"Kijkverdriet (Schelde)";"TOT";"70"
